UID,lat,lon,FIPS
84048325,29.3557301,-99.11030298,48325
84048327,30.88990665,-99.8204794,48327
84048329,31.86904128,-102.0315682,48329
84048331,30.7858183,-96.97718698,48331
84048333,31.49557106,-98.59272068,48333
84048335,32.30623474,-100.9212058,48335
84048337,33.67521893,-97.72500958,48337
84048339,30.30079133,-95.50572772,48339
84048341,35.83769242,-101.8930281,48341
84048343,33.11304005,-94.73255695,48343
84048345,34.074087660000004,-100.779722,48345
84048347,31.62017125,-94.61803994,48347
84048349,32.04620681,-96.47428766,48349
84048351,30.78548982,-93.74408813,48351
84048353,32.30365282,-100.4060208,48353
84048355,27.736286,-97.5433285,48355
84048357,36.27829105,-100.8158184,48357
84048359,35.40425596,-102.6027606,48359
84048361,30.11879481,-93.89412775,48361
84048363,32.75310985,-98.31319001,48363
84048365,32.1639596,-94.30552481,48365
84048367,32.77757172,-97.80500621,48367
84048369,34.52993409,-102.7844668,48369
84048371,30.78097267,-102.7241261,48371
84048373,30.79472531,-94.8276624,48373
84048375,35.40133773,-101.893964,48375
84048377,29.99954402,-104.2408079,48377
84048379,32.87109387,-95.79232691,48379
84048381,34.96585996,-101.8971322,48381
84048383,31.36607041,-101.5232659,48383
84048385,29.83321503,-99.82018052,48385
84048387,33.61886692,-95.04841765,48387
84048389,31.32323325,-103.6903896,48389
84048391,28.3238976,-97.15766311,48391
84048393,35.83809685,-100.813175,48393
84048395,31.02539637,-96.51272246,48395
84048397,32.89779518,-96.40771592,48397
84048399,31.8314342,-99.97616148,48399
84048401,32.10773545,-94.76176432,48401
84048403,31.34318809,-93.85440451,48403
84048405,31.39457611,-94.17000399,48405
84048407,30.57933681,-95.16260304,48407
84048409,28.00880118,-97.51763891,48409
84048411,31.1577796,-98.81758731,48411
84048413,30.89740592,-100.5384842,48413
84048415,32.74613808,-100.9162664,48415
84048417,32.73587756,-99.35401337,48417
84048419,31.79211404,-94.14550696,48419
84048421,36.27751473,-101.8933156,48421
84048423,32.37474036,-95.2717568,48423
84048425,32.22236802,-97.77403489,48425
84048427,26.56150059,-98.73892358,48427
84048429,32.73553157,-98.83631615,48429
84048431,31.82781912,-101.0500746,48431
84048433,33.17906744,-100.2538401,48433
84048435,30.49856623,-100.5382014,48435
84048437,34.53028891,-101.7349174,48437
84048439,32.77143818,-97.29101614,48439
84048441,32.30163422,-99.89007449,48441
84048443,30.22429013,-102.0766732,48443
84048445,33.17402785,-102.3354521,48445
84048447,33.17751417,-99.21226795,48447
84048449,33.21339719,-94.96797273,48449
84048451,31.40464436,-100.462443,48451
84048453,30.33432034,-97.7853562,48453
84048455,31.0879489,-95.1367187,48455
84048457,30.77031716,-94.37690895,48457
84048459,32.73706798,-94.93999853,48459
84048461,31.36868194,-102.0423217,48461
84048463,29.35739637,-99.76229172,48463
84048465,29.89149232,-101.1525205,48465
84048467,32.56483801,-95.83766469,48467
84048469,28.79780988,-96.96813006,48469
84048471,30.73872995,-95.57440968,48471
84048473,30.01058447,-95.99011759,48473
84048475,31.50999644,-103.0927909,48475
84048477,30.21498498,-96.40946246,48477
84048479,27.7610369,-99.33237355,48479
84048481,29.27765923,-96.22319248,48481
84048483,35.40114335,-100.2699514,48483
84048485,33.98842886,-98.7041034,48485
84048487,34.07945812,-99.24178437,48487
84048489,26.47411727,-97.61535848,48489
84048491,30.64655664,-97.6004854,48491
84048493,29.1732598,-98.08693082,48493
84048495,31.85008651,-103.0485163,48495
84048497,33.21570665,-97.65460265,48497
84048499,32.78722382,-95.38236368,48499
84048501,33.17320212,-102.8276433,48501
84048503,33.17659707,-98.68790885,48503
84048505,27.00156391,-99.16987152,48505
84048507,28.86617238,-99.76050829,48507
84049001,38.35657051,-113.2342232,49001
84049003,41.52106798,-113.0832816,49003
84049005,41.72330587,-111.7443667,49005
84049007,39.64834818,-110.5872512,49007
84049009,40.88798265,-109.5121093,49009
84049011,40.99001837,-112.1139997,49011
84049013,40.29772254,-110.425237,49013
84049015,38.99617072,-110.7013958,49015
84049017,37.85447192,-111.4418764,49017
84049019,38.98103848,-109.5704487,49019
84049021,37.8590362,-113.2897381,49021
84049023,39.70208397,-112.7809245,49023
84049025,37.28507306,-111.8861752,49025
84049027,39.0729209,-113.1020328,49027
84049029,41.08830262,-111.5727723,49029
84049031,38.33815254,-112.1249591,49031
84049033,41.63137678,-111.2445105,49033
84049035,40.66616532,-111.9216011,49035
84049037,37.62762978,-109.8033714,49037
84049039,39.37231946,-111.5758676,49039
84049041,38.74837146,-111.8050275,49041
84049043,40.86688146,-110.9535882,49043
84049045,40.44862644,-113.1295715,49045
84049047,40.12491499,-109.5174415,49047
84049049,40.116672199999996,-111.6657662,49049
84049051,40.33110236,-111.1691419,49051
84049053,37.28003525,-113.504698,49053
84049055,38.32335822,-110.9096801,49055
84049057,41.27116049,-111.9145117,49057
84050001,44.03217337,-73.14130877,50001
84050003,43.03519828,-73.090488680000007,50003
84050005,44.46548598,-72.10314651,50005
84050007,44.46322849,-73.08359212,50007
84050009,44.72736416,-71.73579864,50009
84050011,44.85627605,-72.91249563,50011
84050013,44.7975824,-73.29679772,50013
84050015,44.60353043,-72.64356694,50015
84050017,44.00470222,-72.37640104,50017
84050019,44.82964024,-72.24562697,50019
84050021,43.57723578,-73.03741676,50021
84050023,44.27343241,-72.61604978,50023
84050025,42.986982,-72.71268875,50025
84050027,43.58010937,-72.58595157,50027
84051001,37.76707161,-75.63234615,51001
84051003,38.02080697,-78.55481085,51003
84051005,37.78636074,-80.00222498,51005
84051007,37.34081025,-77.98584649,51007
84051009,37.60308293,-79.14548696,51009
84051011,37.37569884,-78.81340003,51011
84051013,38.8767675,-77.10139853,51013
84051015,38.16404586,-79.12461614,51015
84051017,38.05852573,-79.73912095,51017
84051019,37.3080028,-79.5281964,51019
84051021,37.13128068,-81.13599391,51021
84051023,37.55531756,-79.80982182,51023
84051025,36.76366949,-77.8593436,51025
84051027,37.26818323,-82.03749726,51027
84051029,37.57242268,-78.52518834,51029
84051031,37.20553386,-79.09678609,51031
84051033,38.02679129,-77.34901405,51033
84051035,36.73066666,-80.73455942,51035
84051036,37.35358063,-77.05634116,51036
84051037,37.01909701,-78.66314092,51037
84051041,37.37373208,-77.5868014,51041
84051043,39.11271747,-77.99199425,51043
84051045,37.48133648,-80.21072274,51045
84051047,38.48199985,-77.9563087,51047
84051049,37.51328851,-78.24398086,51049
84051051,37.12560977,-82.35124171,51051
84051053,37.07544585,-77.63451754,51053
84051057,37.93357639,-76.94230311,51057
84051059,38.83677558,-77.27565836,51059
84051061,38.73564842,-77.80647472,51061
84051063,36.9302126,-80.36738849,51063
84051065,37.84157909,-78.27715475,51065
84051067,36.99536167,-79.88023649,51067
84051069,39.20172582,-78.25974949,51069
84051071,37.31234791,-80.70636931,51071
84051073,37.40809042,-76.53524337,51073
84051075,37.71714806,-77.90381514,51075
84051077,36.65677234,-81.23215889,51077
84051079,38.29545894,-78.46525378,51079
84051081,36.67878901,-77.56351439,51081
84051083,36.76654925,-78.93512622,51083
84051085,37.7583355,-77.49464673,51085
84051087,37.53460572,-77.39326555,51087
84051089,36.68542395,-79.87634026,51089
84051091,38.35799465,-79.56124594,51091
84051093,36.90579348,-76.70842863,51093
84051095,37.31156958,-76.76950618,51095
84051097,37.71044922,-76.88689628,51097
84051099,38.26818502,-77.15852768,51099
84051101,37.70965316,-77.09384941,51101
84051103,37.71889653,-76.46400482,51103
84051105,36.70586667,-83.12606515,51105
84051107,39.08990083,-77.63481877,51107
84051109,37.97850256,-77.96274807,51109
84051111,36.94618528,-78.24133319,51111
84051113,38.41531222,-78.28220331,51113
84051115,37.44164146,-76.34098896,51115
84051117,36.67882005,-78.36131056,51117
84051119,37.63191998,-76.55064617,51119
84051121,37.17746986,-80.37868691,51121
84051125,37.78790447,-78.88498513,51125
84051127,37.50694406,-76.99828634,51127
84051131,37.34062933,-75.87751591,51131
84051133,37.89202088,-76.41949732,51133
84051135,37.1435975,-78.05065922,51135
84051137,38.24530219,-78.015604,51137
84051139,38.61807452,-78.48797204,51139
84051141,36.6801638,-80.2865648,51141
84051143,36.81980341,-79.39731264,51143
84051145,37.55016038,-77.91267882,51145
84051147,37.22554789,-78.43597949,51147
84051149,37.18497668,-77.22922187,51149
84051153,38.70916224,-77.48713689,51153
84051155,37.06474963,-80.71229738,51155
84051157,38.68295619,-78.15826963,51157
84051159,37.937575,-76.72920628,51159
84051161,37.26865804,-80.06396753,51161
84051163,37.81204314,-79.44605905,51163
84051165,38.51006137,-78.87260325,51165
84051167,36.9302832,-82.10095486,51167
84051169,36.71466456,-82.60171704,51169
84051171,38.85905135,-78.56813762,51171
84051173,36.84455636,-81.53344948,51173
84051175,36.72231125,-77.10642712,51175
84051177,38.18574462,-77.655399,51177
84051179,38.41758738,-77.45917053,51179
84051181,37.11781893,-76.88450012,51181
84051183,36.92432914,-77.25791182,51183
84051185,37.12191123,-81.56685568,51185
84051187,38.90847745,-78.20280433,51187
84051191,36.72341572,-81.95666289,51191
84051193,38.11021557,-76.80213247,51193
84051195,36.9746148,-82.62410519,51195
84051197,36.91582035,-81.07834059,51197
84051199,37.24374789,-76.54412815,51199
84051510,38.814003,-77.08183073,51510
84051520,36.6163024,-82.16359122,51520
84051530,37.73484642,-79.35296097,51530
84051540,38.03527919,-78.48569588,51540
84051550,36.67670048,-76.30545744,51550
84051570,37.26420587,-77.39609676,51570
84051580,37.7824656,-79.98631446,51580
84051590,36.58022376,-79.40395668,51590
84051595,36.69455571,-77.53406129,51595
84051600,38.85157547,-77.2977964,51600
84051610,38.88485255,-77.17560759,51610
84051620,36.6831435,-76.93859681,51620
84051630,38.2977863,-77.4922454,51630
84051640,36.66601852,-80.91703124,51640
84051650,37.03513786,-76.35879121,51650
84051660,38.43542574,-78.87536254,51660
84051670,37.29186313,-77.29754684,51670
84051678,37.78258621,-79.44262866,51678
84051680,37.40021399,-79.19888138,51680
84051683,38.7464321,-77.48509905,51683
84051685,38.77058531,-77.44399307,51685
84051690,36.68212094,-79.86352771,51690
84051700,37.08166899,-76.51754109,51700
84051710,36.89934014,-76.26420872,51710
84051720,36.93357076,-82.62750411,51720
84051730,37.20530399,-77.39368102,51730
84051735,37.14259351,-76.35798148,51735
84051740,36.85914825,-76.35971629,51740
84051750,37.12222899,-80.5602732,51750
84051760,37.53255773,-77.47966921,51760
84051770,37.27791025,-79.96189766,51770
84051775,37.2836193,-80.06219455,51775
84051790,38.15965544,-79.05979937,51790
84051800,36.70155394,-76.63603554,51800
84051810,36.73285734,-76.04566934,51810
84051820,38.06451466,-78.90293905,51820
84051830,37.28131268,-76.70905141,51830
84051840,39.17054517,-78.17325058,51840
84053001,46.98299757,-118.5601734,53001
84053003,46.18894415,-117.2022851,53003
84053005,46.23946995,-119.5120834,53005
84053007,47.87046092,-120.6173956,53007
84053009,48.04754642,-123.9226319,53009
84053011,45.77568046,-122.4829204,53011
84053013,46.29442881,-117.9051983,53013
84053015,46.19074721,-122.6782231,53015
84053017,47.7361335,-119.692937,53017
84053019,48.4711431,-118.5154041,53019
84053021,46.53351425,-118.9018212,53021
84053023,46.43197502,-117.5454032,53023
84053025,47.20753737,-119.4500749,53025
84053027,47.14003705,-123.7820567,53027
84053029,48.14713305,-122.5216407,53029
84053031,47.75003077,-123.5609704,53031
84053033,47.49137892,-121.8346131,53033
84053035,47.63479026,-122.6436061,53035
84053037,47.12521214,-120.679439,53037
84053039,45.87325839,-120.7913598,53039
84053041,46.57756476,-122.3925769,53041
84053043,47.57705241,-118.4194388,53043
84053045,47.35007586,-123.1863685,53045
84053047,48.54855019,-119.7387224,53047
84053049,46.55418369,-123.7285716,53049
84053051,48.53234021,-117.2741804,53051
84053053,47.03892768,-122.1405958,53053
84053055,48.60182783,-122.96745,53055
84053057,48.48171488,-121.766131,53057
84053059,46.02408726,-121.9164403,53059
84053061,48.04615983,-121.7170703,53061
84053063,47.62113146,-117.4046494,53063
84053065,48.40035475,-117.8542701,53065
84053067,46.9291895,-122.8290656,53067
84053069,46.2918004,-123.4250831,53069
84053071,46.23040051,-118.4775539,53071
84053073,48.82227976,-121.7490018,53073
84053075,46.90022523,-117.5241763,53075
84053077,46.45738486,-120.7380126,53077
84054001,39.1307219,-80.00350858,54001
84054003,39.46704621,-78.02414609,54003
84054005,38.01974191,-81.69888019,54005
84054007,38.70036159,-80.72011184,54007
84054009,40.27367263,-80.57915332,54009
84054011,38.42424062,-82.23855912,54011
84054013,38.84315422,-81.11934872,54013
84054015,38.46231092,-81.07652217,54015
84054017,39.27057157,-80.70671527,54017
84054019,38.02974928,-81.08286634,54019
84054021,38.9251277,-80.85952723,54021
84054023,39.10314817,-79.19440518,54023
84054025,37.9463652,-80.45335881,54025
84054027,39.32103553,-78.60826476,54027
84054029,40.51943859,-80.57461608,54029
84054031,39.00683177,-78.85855301,54031
84054033,39.2853852,-80.37919577,54033
84054035,38.84263974,-81.68148753,54035
84054037,39.30776166,-77.86014147,54037
84054039,38.33860077,-81.52857054,54039
84054041,38.9947249,-80.49988181,54041
84054043,38.172154,-82.07017953,54043
84054045,37.8299889,-81.93528571,54045
84054047,37.38002939,-81.65083669,54047
84054049,39.50984542,-80.24244659,54049
84054051,39.86064362,-80.66591062,54051
84054053,38.77071799,-82.02524219,54053
84054055,37.40481169,-81.11023142,54055
84054057,39.41561583,-78.94104895,54057
84054059,37.73048351,-82.13338365,54059
84054061,39.63218457,-80.04766838,54061
84054063,37.56274716,-80.54577965,54063
84054065,39.55439028,-78.26311676,54065
84054067,38.29617706,-80.79759588,54067
84054069,40.0955451,-80.62203992,54069
84054071,38.68314479,-79.35084086,54071
84054073,39.37091679,-81.16771771,54073
84054075,38.32758728,-80.00993811,54075
84054077,39.46770987,-79.66712803,54077
84054079,38.50782345,-81.9082131,54079
84054081,37.76936795,-81.2456041,54081
84054083,38.769899,-79.87919615,54083
84054085,39.18094587,-81.06356878,54085
84054087,38.71622686,-81.35243568,54087
84054089,37.65390597,-80.86009693,54089
84054091,39.33602617,-80.0421439,54091
84054093,39.11240885,-79.57053576,54093
84054095,39.46811972,-80.88772676,54095
84054097,38.892850610000004,-80.23689136,54097
84054099,38.14901357,-82.42287994,54099
84054101,38.49370949,-80.4202023,54101
84054103,39.6065771,-80.6401654,54103
84054105,39.02775007,-81.37473928,54105
84054107,39.20967886,-81.5162836,54107
84054109,37.612327,-81.54511071,54109
84055001,43.96974651,-89.76782777,55001
84055003,46.31956891,-90.67837132,55003
84055005,45.42372701,-91.84833627,55005
84055007,46.52868768,-91.19716729,55007
84055009,44.4526553,-88.00411844,55009
84055011,44.37835084,-91.75332578,55011
84055013,45.86303537,-92.36711412,55013
84055015,44.0816316,-88.21780273,55015
84055017,45.06939744,-91.28068855,55017
84055019,44.73483377,-90.61207486,55019
84055021,43.46492199,-89.33589004,55021
84055023,43.23870316,-90.93073686,55023
84055025,43.06601594,-89.41733797,55025
84055027,43.41576662,-88.70928178,55027
84055029,44.95856458,-87.30002707,55029
84055031,46.43222285,-91.91595768,55031
84055033,44.94562799,-91.8962481,55033
84055035,44.726614,-91.28609183,55035
84055037,45.84963535,-88.39804137,55037
84055039,43.75354908,-88.48885325,55039
84055041,45.66678019,-88.77084892,55041
84055043,42.8671731,-90.7063218,55043
84055045,42.6794956,-89.60243287,55045
84055047,43.80025981,-89.04679553,55047
84055049,43.00050278,-90.13469017,55049
84055051,46.26302338,-90.24295041,55051
84055053,44.31864893,-90.80566792,55053
84055055,43.02054068,-88.77529134,55055
84055057,43.92456975,-90.11120239,55057
84055059,42.57639354,-88.04051686,55059
84055061,44.51727459,-87.61468386,55061
84055063,43.90632465,-91.11451093,55063
84055065,42.66005229,-90.1317729,55065
84055067,45.26271619,-89.07483625,55067
84055069,45.33737523,-89.73411273,55069
84055071,44.11946801,-87.80928853,55071
84055073,44.89792533,-89.75863384,55073
84055075,45.38553432,-88.033246,55075
84055077,43.81911946,-89.40073763,55077
84055078,45.00422544,-88.70950714,55078
84055079,43.00486062,-87.96733172,55079
84055081,43.94641218,-90.618819,55081
84055083,45.02715345,-88.26807503,55083
84055085,45.70677897,-89.51944105,55085
84055087,44.41578887,-88.46565023,55087
84055089,43.38352225,-87.94625009,55089
84055091,44.58307413,-91.99949611,55091
84055093,44.71850291,-92.4224416,55093
84055095,45.46130348,-92.44182875,55095
84055097,44.47558711,-89.50152965,55097
84055099,45.68051754,-90.3609888,55099
84055101,42.74753117,-88.05941254,55101
84055103,43.3762778,-90.43012729,55103
84055105,42.67151616,-89.071479,55105
84055107,45.47498854,-91.1333012,55107
84055109,45.03437474,-92.45000068,55109
84055111,43.42574087,-89.94966132,55111
84055113,45.87931905,-91.14504927,55113
84055115,44.78902246,-88.76443896,55115
84055117,43.72099677,-87.94579284,55117
84055119,45.21179252,-90.5004405,55119
84055121,44.30360275,-91.35893614,55121
84055123,43.59422667,-90.8324691,55123
84055125,46.05467334,-89.51719204,55125
84055127,42.66858202,-88.54163073,55127
84055129,45.89838588,-91.79050449,55129
84055131,43.36863664,-88.22974712,55131
84055133,43.01833055,-88.30431188,55133
84055135,44.47068056,-88.96534501,55135
84055137,44.11324419,-89.24317107,55137
84055139,44.06886922,-88.64477096,55139
84055141,44.45537896,-90.04158336,55141
84056001,41.65498705,-105.7235415,56001
84056003,44.52405055,-107.9960365,56003
84056005,44.24886082,-105.5474404,56005
84056007,41.69357844,-106.9326084,56007
84056009,42.97272268,-105.5081848,56009
84056011,44.58855102,-104.5697705,56011
84056013,43.04183996,-108.6296893,56013
84056015,42.08798185,-104.3534743,56015
84056017,43.71930657,-108.4423174,56017
84056019,44.04057166,-106.5845174,56019
84056021,41.3070252,-104.6887497,56021
84056023,42.26376367,-110.6563997,56023
84056025,42.96180148,-106.797885,56025
84056027,43.05607708,-104.4758896,56027
84056029,44.52157546,-109.5852825,56029
84056031,42.13299116,-104.966331,56031
84056033,44.79048913,-106.8862389,56033
84056035,42.76558279,-109.9130922,56035
84056037,41.65943896,-108.8827882,56037
84056039,43.93522482,-110.5890801,56039
84056041,41.2878183,-110.5475782,56041
84056043,43.90451606,-107.680187,56043
84056045,43.83961191,-104.5674881,56045
