"","UID","lat","lon","FIPS"
"2409",84042015,41.78869215,-76.51570822,42015
"2410",84042017,40.33682119,-75.10836643,42017
"2411",84042019,40.91152759,-79.91351055,42019
"2412",84042021,40.49527404,-78.71377428,42021
"2413",84042023,41.43625568,-78.20376845,42023
"2414",84042025,40.91545395,-75.7068525,42025
"2415",84042027,40.92058903,-77.82200624,42027
"2416",84042029,39.97291773,-75.74768357,42029
"2417",84042031,41.19265812,-79.42413524,42031
"2418",84042033,41.00110782,-78.47592663,42033
"2419",84042035,41.23255967,-77.63785995,42035
"2420",84042037,41.04821986,-76.40565017,42037
"2421",84042039,41.68447709,-80.10760592,42039
"2422",84042041,40.1625372,-77.26130755,42041
"2423",84042043,40.41377078,-76.77993242,42043
"2424",84042045,39.91680171,-75.40243663,42045
"2425",84042047,41.42822061,-78.64524744,42047
"2426",84042049,41.99253829,-80.03301954,42049
"2427",84042051,39.92041012,-79.64291195,42051
"2428",84042053,41.51095103,-79.23229292,42053
"2429",84042055,39.92956518,-77.72157791,42055
"2430",84042057,39.92913544,-78.11163677,42057
"2431",84042059,39.85746531,-80.22357106,42059
"2432",84042061,40.42162652,-77.97673273,42061
"2433",84042063,40.65241041,-79.08963285,42063
"2434",84042065,41.12913106,-78.9986361,42065
"2435",84042067,40.53358749,-77.3997513,42067
"2436",84042069,41.43564672,-75.60379201,42069
"2437",84042071,40.03904563,-76.24770128,42071
"2438",84042073,40.99206278,-80.33393706,42073
"2439",84042075,40.36680311,-76.45651841,42075
"2440",84042077,40.6154815,-75.59435245,42077
"2441",84042079,41.17823008,-75.98447579,42079
"2442",84042081,41.34310539,-77.06629984,42081
"2443",84042083,41.80938602,-78.56478358,42083
"2444",84042085,41.30248872,-80.25816981,42085
"2445",84042087,40.61116939,-77.61070738,42087
"2446",84042089,41.05934058,-75.34031025,42089
"2447",84042091,40.21053671,-75.36652296,42091
"2448",84042093,41.03023987,-76.66345939,42093
"2449",84042095,40.75182733,-75.30471829,42095
"2450",84042097,40.84785433,-76.70798222,42097
"2451",84042099,40.40206612,-77.26297447,42099
"2452",84042101,40.00338507,-75.1379271,42101
"2453",84042103,41.33155042,-75.03208106,42103
"2454",84042105,41.74471626,-77.89559864,42105
"2455",84042107,40.70497338,-76.2150785,42107
"2456",84042109,40.77129231,-77.06840691,42109
"2457",84042111,39.97172723,-79.02699593,42111
"2458",84042113,41.44634738,-76.51246591,42113
"2459",84042115,41.82147784,-75.80071959,42115
"2460",84042117,41.77255149,-77.25433032,42117
"2461",84042119,40.96188846,-77.05996014,42119
"2462",84042121,41.40323442,-79.75845449,42121
"2463",84042123,41.81304978,-79.26969577,42123
"2464",84042125,40.19208869,-80.24582867,42125
"2465",84042127,41.64938475,-75.29956506,42127
"2466",84042129,40.3137798,-79.46615476,42129
"2467",84042131,41.51955538,-76.01074915,42131
"2468",84042133,39.9210089,-76.73040131,42133
"2469",84044001,41.71018079,-71.28652315,44001
"2470",84044003,41.67106337,-71.57641596,44003
"2471",84044005,41.5642026,-71.26569799,44005
"2472",84044007,41.87064746,-71.57753536,44007
"2473",84044009,41.45961631,-71.61435303,44009
"2474",84045001,34.22333378,-82.46170658,45001
"2475",84045003,33.54338026,-81.63645384,45003
"2476",84045005,32.98837386,-81.35321066,45005
"2477",84045007,34.51828081,-82.63959517,45007
"2478",84045009,33.21927586,-81.05659969,45009
"2479",84045011,33.26679302,-81.43584352,45011
"2480",84045013,32.39226291,-80.72619758,45013
"2481",84045015,33.20222596,-79.94654523,45015
"2482",84045017,33.66926881,-80.77722168,45017
"2483",84045019,32.82487866,-79.96512315,45019
"2484",84045021,35.05122251,-81.61828622,45021
"2485",84045023,34.69249168,-81.1583216,45023
"2486",84045025,34.64137396,-80.1564014,45025
"2487",84045027,33.66610974,-80.21647898,45027
"2488",84045029,32.87582989,-80.67641292,45029
"2489",84045031,34.33358335,-79.96027485,45031
"2490",84045033,34.39007791,-79.37741872,45033
"2491",84045035,33.0794369,-80.40502652,45035
"2492",84045037,33.77221995,-81.96231108,45037
"2493",84045039,34.39287073,-81.1195624,45039
"2494",84045041,34.02361754,-79.70189312,45041
"2495",84045043,33.43443342,-79.33202141,45043
"2496",84045045,34.89502264,-82.37295012,45045
"2497",84045047,34.15272415,-82.12715789,45047
"2498",84045049,32.77419582,-81.13845571,45049
"2499",84045051,33.9212828,-78.99555293,45051
"2500",84045053,32.43171982,-81.02487495,45053
"2501",84045055,34.33988254,-80.58763164,45055
"2502",84045057,34.68270843,-80.70513032,45057
"2503",84045059,34.48244419,-82.00490796,45059
"2504",84045061,34.16393091,-80.25690731,45061
"2505",84045063,33.89665987,-81.27146426,45063
"2506",84045065,33.90161443,-82.30794338,45065
"2507",84045067,34.07859748,-79.36400756,45067
"2508",84045069,34.59905577,-79.67561152,45069
"2509",84045071,34.28629098,-81.59935761,45071
"2510",84045073,34.75225169,-83.06742317,45073
"2511",84045075,33.4391073,-80.79886287,45075
"2512",84045077,34.88807695,-82.72791551,45077
"2513",84045079,34.01791263,-80.90267209,45079
"2514",84045081,34.00795823,-81.72713237,45081
"2515",84045083,34.92960077,-81.99225984,45083
"2516",84045085,33.91826534,-80.37942316,45085
"2517",84045087,34.68835752,-81.61730349,45087
"2518",84045089,33.62190129,-79.72767442,45089
"2519",84045091,34.97281497,-81.18085944,45091
"2520",84046003,43.71757685,-98.56050467,46003
"2521",84046005,44.41464384,-98.27858469,46005
"2522",84046007,43.19486375,-101.6665572,46007
"2523",84046009,42.98914167,-97.88592746,46009
"2524",84046011,44.36974375,-96.79079945,46011
"2525",84046013,45.58994323,-98.35165355,46013
"2526",84046015,43.71756379,-99.08118954,46015
"2527",84046017,44.07657829,-99.20814467,46017
"2528",84046019,44.90608745,-103.5079318,46019
"2529",84046021,45.77074915,-100.0510181,46021
"2530",84046023,43.20660134,-98.58856175,46023
"2531",84046025,44.85834507,-97.72925109,46025
"2532",84046027,42.91296147,-96.97656917,46027
"2533",84046029,44.97788119,-97.18827677,46029
"2534",84046031,45.70889983,-101.1970473,46031
"2535",84046033,43.67741105,-103.4534521,46033
"2536",84046035,43.67490933,-98.14458906,46035
"2537",84046037,45.367281,-97.60737498,46037
"2538",84046039,44.75994309,-96.66943645,46039
"2539",84046041,45.15639647,-100.8709139,46041
"2540",84046043,43.38520741,-98.36978007,46043
"2541",84046045,45.41846445,-99.21545423,46045
"2542",84046047,43.23929297,-103.5275691,46047
"2543",84046049,45.07082625,-99.14535601,46049
"2544",84046051,45.1723937,-96.77002276,46051
"2545",84046053,43.19419064,-99.18883902,46053
"2546",84046055,44.29299053,-101.539099,46055
"2547",84046057,44.67385954,-97.18829593,46057
"2548",84046059,44.54708407,-99.00386459,46059
"2549",84046061,43.6746384,-97.78715148,46061
"2550",84046063,45.58015551,-103.4958629,46063
"2551",84046065,44.39091534,-99.99661148,46065
"2552",84046067,43.33449012,-97.75536441,46067
"2553",84046069,44.54747703,-99.48572582,46069
"2554",84046071,43.69318385,-101.6255063,46071
"2555",84046073,44.06637798,-98.62965972,46073
"2556",84046075,43.96278565,-100.6940008,46075
"2557",84046077,44.36956169,-97.4913945,46077
"2558",84046079,44.02193107,-97.12926365,46079
"2559",84046081,44.35919441,-103.7929428,46081
"2560",84046083,43.27841182,-96.7203905,46083
"2561",84046085,43.89522709,-99.85201878,46085
"2562",84046087,43.6742571,-97.36863144,46087
"2563",84046089,45.76626028,-99.22118798,46089
"2564",84046091,45.75870838,-97.59855639,46091
"2565",84046093,44.56676791,-102.7162741,46093
"2566",84046095,43.58078848,-100.7563186,46095
"2567",84046097,44.02197882,-97.60992207,46097
"2568",84046099,43.67441641,-96.7910885,46099
"2569",84046101,44.02266214,-96.67081159,46101
"2570",84046102,43.33749164,-102.5555498,46102
"2571",84046103,44.0025835,-102.8240777,46103
"2572",84046105,45.49049506,-102.4755586,46105
"2573",84046107,45.06583079,-99.95498503,46107
"2574",84046109,45.62975048,-96.94672673,46109
"2575",84046111,44.02351092,-98.0909816,46111
"2576",84046115,44.93837606,-98.34626602,46115
"2577",84046117,44.41381872,-100.7349153,46117
"2578",84046119,44.71571812,-100.1278092,46119
"2579",84046121,43.19338568,-100.7195503,46121
"2580",84046123,43.34459388,-99.8854891,46123
"2581",84046125,43.3109081,-97.14865776,46125
"2582",84046127,42.83112163,-96.6557828,46127
"2583",84046129,45.43019636,-100.0307514,46129
"2584",84046135,43.00924485,-97.39467635,46135
"2585",84046137,44.97881876,-101.6654622,46137
"2586",84047001,36.12684348,-84.19965764,47001
"2587",84047003,35.51123746,-86.45549096,47003
"2588",84047005,36.07110411,-88.06849355,47005
"2589",84047007,35.59942968,-85.20611967,47007
"2590",84047009,35.68938198,-83.92847788,47009
"2591",84047011,35.15739424,-84.857186,47011
"2592",84047013,36.40355516,-84.1510856,47013
"2593",84047015,35.80990797,-86.05738983,47015
"2594",84047017,35.97366108,-88.45189331,47017
"2595",84047019,36.28969086,-82.12588974,47019
"2596",84047021,36.26136216,-87.08903581,47021
"2597",84047023,35.42527478,-88.6095842,47023
"2598",84047025,36.48319149,-83.65947309,47025
"2599",84047027,36.55151008,-85.53930419,47027
"2600",84047029,35.9278914,-83.11828725,47029
"2601",84047031,35.49090731,-86.07311784,47031
"2602",84047033,35.81830662,-89.14916269,47033
"2603",84047035,35.95271721,-84.99840585,47035
"2604",84047037,36.17007426,-86.78646056,47037
"2605",84047039,35.60048904,-88.11043779,47039
"2606",84047041,35.97616272,-85.83689361,47041
"2607",84047043,36.14669837,-87.35891709,47043
"2608",84047045,36.05931946,-89.41542855,47045
"2609",84047047,35.19615831,-89.41399032,47047
"2610",84047049,36.38128818,-84.92870012,47049
"2611",84047051,35.15634626,-86.09201039,47051
"2612",84047053,35.99438059,-88.93358327,47053
"2613",84047055,35.20222469,-87.03992678,47055
"2614",84047057,36.27469206,-83.51254721,47057
"2615",84047059,36.17470125,-82.84691273,47059
"2616",84047061,35.38433717,-85.72142731,47061
"2617",84047063,36.21990035,-83.26586179,47063
"2618",84047065,35.17670231,-85.16652245,47065
"2619",84047067,36.52692871,-83.22375847,47067
"2620",84047069,35.20772017,-88.99161161,47069
"2621",84047071,35.19732531,-88.18593755,47071
"2622",84047073,36.44355426,-82.94885298,47073
"2623",84047075,35.58332824,-89.28536625,47075
"2624",84047077,35.65581134,-88.38600175,47077
"2625",84047079,36.33160906,-88.30121797,47079
"2626",84047081,35.80609681,-87.47643507,47081
"2627",84047083,36.28872054,-87.71878828,47083
"2628",84047085,36.03958805,-87.77992872,47085
"2629",84047087,36.36380466,-85.67239905,47087
"2630",84047089,36.04818632,-83.45148924,47089
"2631",84047091,36.4552395,-81.84886538,47091
"2632",84047093,35.99508821,-83.94635435,47093
"2633",84047095,36.3418017,-89.48921915,47095
"2634",84047097,35.75893438,-89.6301591,47097
"2635",84047099,35.21675201,-87.39787695,47099
"2636",84047101,35.52853208,-87.49022694,47101
"2637",84047103,35.13738622,-86.58910106,47103
"2638",84047105,35.73939663,-84.31145275,47105
"2639",84047107,35.42812616,-84.61520715,47107
"2640",84047109,35.17468549,-88.5647812,47109
"2641",84047111,36.53157855,-86.00778595,47111
"2642",84047113,35.61181957,-88.84076036,47113
"2643",84047115,35.12997174,-85.62265895,47115
"2644",84047117,35.45798777,-86.76420988,47117
"2645",84047119,35.6187413,-87.07462444,47119
"2646",84047121,35.51558739,-84.81482914,47121
"2647",84047123,35.44550387,-84.24902965,47123
"2648",84047125,36.49609412,-87.38550661,47125
"2649",84047127,35.27724699,-86.36230578,47127
"2650",84047129,36.13248031,-84.64880098,47129
"2651",84047131,36.35732446,-89.14921589,47131
"2652",84047133,36.34117832,-85.28989535,47133
"2653",84047135,35.63708728,-87.86139634,47135
"2654",84047137,36.55606529,-85.077633,47137
"2655",84047139,35.12245443,-84.52075859,47139
"2656",84047141,36.14005459,-85.50646123,47141
"2657",84047143,35.60536161,-84.93076643,47143
"2658",84047145,35.84923189,-84.52458689,47145
"2659",84047147,36.52454807,-86.87346725,47147
"2660",84047149,35.84591405,-86.4107263,47149
"2661",84047151,36.42325673,-84.50360494,47151
"2662",84047153,35.36979721,-85.41022136,47153
"2663",84047155,35.78077323,-83.52244332,47155
"2664",84047157,35.1864775,-89.89692423,47157
"2665",84047159,36.25359775,-85.95411046,47159
"2666",84047161,36.50235092,-87.83920548,47161
"2667",84047163,36.51240691,-82.30412917,47163
"2668",84047165,36.46824103,-86.45917204,47165
"2669",84047167,35.501942,-89.73694895,47167
"2670",84047169,36.39026213,-86.16087954,47169
"2671",84047171,36.10890856,-82.43709629,47171
"2672",84047173,36.28590426,-83.83651902,47173
"2673",84047175,35.69864497,-85.45221699,47175
"2674",84047177,35.6728299,-85.77969117,47177
"2675",84047179,36.29472368,-82.4945472,47179
"2676",84047181,35.23868267,-87.78644456,47181
"2677",84047183,36.29896232,-88.71990865,47183
"2678",84047185,35.92929884,-85.45591799,47185
"2679",84047187,35.89099229,-86.89281867,47187
"2680",84047189,36.15496772,-86.29775884,47189
"2681",84048001,31.81534745,-95.65354823,48001
"2682",84048003,32.30468633,-102.6376548,48003
"2683",84048005,31.25457347,-94.60901487,48005
"2684",84048007,28.10556197,-96.9995047,48007
"2685",84048009,33.61569967,-98.68754589,48009
"2686",84048011,34.96507426,-101.3574874,48011
"2687",84048013,28.89333001,-98.52730485,48013
"2688",84048015,29.88548725,-96.27736949,48015
"2689",84048017,34.06854817,-102.8299707,48017
"2690",84048019,29.74619598,-99.24598147,48019
"2691",84048021,30.10370699,-97.31206354,48021
"2692",84048023,33.61640794,-99.21352901,48023
"2693",84048025,28.41761668,-97.74215593,48025
"2694",84048027,31.03736027,-97.4785025,48027
"2695",84048029,29.44928723,-98.52019748,48029
"2696",84048031,30.26640707,-98.3999852,48031
"2697",84048033,32.74363984,-101.4316509,48033
"2698",84048035,31.89978581,-97.63613524,48035
"2699",84048037,33.44626922,-94.41834132,48037
"2700",84048039,29.18757369,-95.44563172,48039
"2701",84048041,30.6636448,-96.30205577,48041
"2702",84048043,29.81008251,-103.2520326,48043
"2703",84048045,34.53026962,-101.2084947,48045
"2704",84048047,27.03103197,-98.21808402,48047
"2705",84048049,31.77430356,-98.99907113,48049
"2706",84048051,30.49273808,-96.62158484,48051
"2707",84048053,30.78801353,-98.181887,48053
"2708",84048055,29.83668859,-97.61814775,48055
"2709",84048057,28.47048236,-96.61633945,48057
"2710",84048059,32.29760619,-99.37326312,48059
"2711",84048061,26.14524221,-97.48140372,48061
"2712",84048063,32.97195142,-94.97790104,48063
"2713",84048065,35.40365929,-101.3542669,48065
"2714",84048067,33.07499881,-94.34646905,48067
"2715",84048069,34.53016752,-102.2617243,48069
"2716",84048071,29.70972016,-94.67154501,48071
"2717",84048073,31.837258,-95.16559897,48073
"2718",84048075,34.5293041,-100.2077916,48075
"2719",84048077,33.78686685,-98.20771198,48077
"2720",84048079,33.60425307,-102.8284499,48079
"2721",84048081,31.88911733,-100.5297533,48081
"2722",84048083,31.76736834,-99.45240766,48083
"2723",84048085,33.18820114,-96.57264368,48085
"2724",84048087,34.96489496,-100.2700111,48087
"2725",84048089,29.622098,-96.5273805,48089
"2726",84048091,29.80811278,-98.27647225,48091
"2727",84048093,31.94854689,-98.55876441,48093
"2728",84048095,31.32635934,-99.86473038,48095
"2729",84048097,33.63979567,-97.21240912,48097
"2730",84048099,31.39078397,-97.79936155,48099
"2731",84048101,34.07783319,-100.2785062,48101
"2732",84048103,31.43052248,-102.5143314,48103
"2733",84048105,30.72367027,-101.4134238,48105
"2734",84048107,33.61431553,-101.3000364,48107
"2735",84048109,31.44506775,-104.5185739,48109
"2736",84048111,36.27787176,-102.6020725,48111
"2737",84048113,32.76670599,-96.7779605,48113
"2738",84048115,32.74255572,-101.9477242,48115
"2739",84048117,34.96522957,-102.6054267,48117
"2740",84048119,33.38570922,-95.66921122,48119
"2741",84048121,33.20521901,-97.11691153,48121
"2742",84048123,29.08101855,-97.3568117,48123
"2743",84048125,33.61616822,-100.7788855,48125
"2744",84048127,28.42270064,-99.75645095,48127
"2745",84048129,34.96517499,-100.8140093,48129
"2746",84048131,27.68184592,-98.50864568,48131
"2747",84048133,32.32743996,-98.83243566,48133
"2748",84048135,31.86898877,-102.5429428,48135
"2749",84048137,29.98202582,-100.304252,48137
"2750",84048139,32.34894117,-96.79371841,48139
"2751",84048141,31.76980765,-106.2363275,48141
"2752",84048143,32.23602653,-98.21773417,48143
"2753",84048145,31.25350609,-96.93630086,48145
"2754",84048147,33.59564294,-96.10751083,48147
"2755",84048149,29.87788372,-96.92076062,48149
"2756",84048151,32.74281316,-100.4019302,48151
"2757",84048153,34.07227468,-101.3031546,48153
"2758",84048155,33.97308618,-99.7767797,48155
"2759",84048157,29.52704478,-95.77219463,48157
"2760",84048159,33.17653242,-95.21917243,48159
"2761",84048161,31.70422788,-96.15072516,48161
"2762",84048163,28.86751206,-99.10804207,48163
"2763",84048165,32.74055318,-102.6353295,48165
"2764",84048167,29.40167322,-94.90469073,48167
"2765",84048169,33.17969345,-101.2984114,48169
"2766",84048171,30.31824095,-98.94676915,48171
"2767",84048173,31.86942909,-101.5207776,48173
"2768",84048175,28.65696592,-97.42760647,48175
"2769",84048177,29.45634206,-97.49424032,48177
"2770",84048179,35.40081878,-100.8129222,48179
"2771",84048181,33.62744998,-96.67753461,48181
"2772",84048183,32.47940482,-94.81591935,48183
"2773",84048185,30.54579585,-95.98902499,48185
"2774",84048187,29.58165339,-97.94786822,48187
"2775",84048189,34.07044901,-101.8268114,48189
"2776",84048191,34.5307555,-100.6813852,48191
"2777",84048193,31.70470573,-98.11083887,48193
"2778",84048195,36.27743284,-101.3545796,48195
"2779",84048197,34.28944521,-99.74632408,48197
"2780",84048199,30.33364686,-94.38931817,48199
"2781",84048201,29.85864939,-95.39339521,48201
"2782",84048203,32.54935988,-94.36934071,48203
"2783",84048205,35.84008013,-102.6029022,48205
"2784",84048207,33.17823584,-99.73037358,48207
"2785",84048209,30.05669873,-98.02944344,48209
"2786",84048211,35.83764858,-100.2703577,48211
"2787",84048213,32.21128872,-95.85846587,48213
"2788",84048215,26.39418217,-98.18299696,48215
"2789",84048217,31.99045053,-97.13423143,48217
"2790",84048219,33.60771256,-102.3431676,48219
"2791",84048221,32.42990927,-97.83242024,48221
"2792",84048223,33.14875072,-95.56351139,48223
"2793",84048225,31.31925973,-95.42226208,48225
"2794",84048227,32.30621324,-101.4356444,48227
"2795",84048229,31.45628381,-105.388178,48229
"2796",84048231,33.12351514,-96.08551032,48231
"2797",84048233,35.84006574,-101.3546643,48233
"2798",84048235,31.30375559,-100.982439,48235
"2799",84048237,33.23377248,-98.17283469,48237
"2800",84048239,28.95472367,-96.57749563,48239
"2801",84048241,30.74685667,-94.02667579,48241
"2802",84048243,30.71490589,-104.1399973,48243
"2803",84048245,29.8832777,-94.16434171,48245
"2804",84048247,27.04453923,-98.6968187,48247
"2805",84048249,27.73103938,-98.0904705,48249
"2806",84048251,32.37877812,-97.36615819,48251
"2807",84048253,32.73997145,-99.87861576,48253
"2808",84048255,28.90705334,-97.85960149,48255
"2809",84048257,32.5991417,-96.28734728,48257
"2810",84048259,29.94414155,-98.7113588,48259
"2811",84048261,26.92601662,-97.66413984,48261
"2812",84048263,33.18104136,-100.7780939,48263
"2813",84048265,30.06040006,-99.34930144,48265
"2814",84048267,30.48678918,-99.74856473,48267
"2815",84048269,33.61643847,-100.2558057,48269
"2816",84048271,29.34967888,-100.4186638,48271
"2817",84048273,27.42435506,-97.69894948,48273
"2818",84048275,33.60519951,-99.7422906,48275
"2819",84048277,33.66981763,-95.57404777,48277
"2820",84048279,34.06859623,-102.3516289,48279
"2821",84048281,31.19531316,-98.24206613,48281
"2822",84048283,28.34453111,-99.09908775,48283
"2823",84048285,29.38508402,-96.93186692,48285
"2824",84048287,30.31120597,-96.97045773,48287
"2825",84048289,31.29872538,-95.9936328,48289
"2826",84048291,30.15152688,-94.81205615,48291
"2827",84048293,31.5454767,-96.58095444,48293
"2828",84048295,36.27783108,-100.2733151,48295
"2829",84048297,28.35101362,-98.1246786,48297
"2830",84048299,30.70645047,-98.68475262,48299
"2831",84048301,31.84947612,-103.5818571,48301
"2832",84048303,33.61008596,-101.8204789,48303
"2833",84048305,33.17657705,-101.8162849,48305
"2834",84048307,31.1925468,-99.34682807,48307
"2835",84048309,31.55255453,-97.20217694,48309
"2836",84048311,28.35251708,-98.56769164,48311
"2837",84048313,30.96694679,-95.93003775,48313
"2838",84048315,32.79868409,-94.3566123,48315
"2839",84048317,32.30600051,-101.9513518,48317
"2840",84048319,30.71780434,-99.22629416,48319
"2841",84048321,28.81955746,-96.01230294,48321
"2842",84048323,28.7429195,-100.3157686,48323
"2843",84048325,29.3557301,-99.11030298,48325
"2844",84048327,30.88990665,-99.8204794,48327
"2845",84048329,31.86904128,-102.0315682,48329
"2846",84048331,30.7858183,-96.97718698,48331
"2847",84048333,31.49557106,-98.59272068,48333
"2848",84048335,32.30623474,-100.9212058,48335
"2849",84048337,33.67521893,-97.72500958,48337
"2850",84048339,30.30079133,-95.50572772,48339
"2851",84048341,35.83769242,-101.8930281,48341
"2852",84048343,33.11304005,-94.73255695,48343
"2853",84048345,34.07408766,-100.779722,48345
"2854",84048347,31.62017125,-94.61803994,48347
"2855",84048349,32.04620681,-96.47428766,48349
"2856",84048351,30.78548982,-93.74408813,48351
"2857",84048353,32.30365282,-100.4060208,48353
"2858",84048355,27.736286,-97.5433285,48355
"2859",84048357,36.27829105,-100.8158184,48357
"2860",84048359,35.40425596,-102.6027606,48359
"2861",84048361,30.11879481,-93.89412775,48361
"2862",84048363,32.75310985,-98.31319001,48363
"2863",84048365,32.1639596,-94.30552481,48365
"2864",84048367,32.77757172,-97.80500621,48367
"2865",84048369,34.52993409,-102.7844668,48369
"2866",84048371,30.78097267,-102.7241261,48371
"2867",84048373,30.79472531,-94.8276624,48373
"2868",84048375,35.40133773,-101.893964,48375
"2869",84048377,29.99954402,-104.2408079,48377
"2870",84048379,32.87109387,-95.79232691,48379
"2871",84048381,34.96585996,-101.8971322,48381
"2872",84048383,31.36607041,-101.5232659,48383
"2873",84048385,29.83321503,-99.82018052,48385
"2874",84048387,33.61886692,-95.04841765,48387
"2875",84048389,31.32323325,-103.6903896,48389
"2876",84048391,28.3238976,-97.15766311,48391
"2877",84048393,35.83809685,-100.813175,48393
"2878",84048395,31.02539637,-96.51272246,48395
"2879",84048397,32.89779518,-96.40771592,48397
"2880",84048399,31.8314342,-99.97616148,48399
"2881",84048401,32.10773545,-94.76176432,48401
"2882",84048403,31.34318809,-93.85440451,48403
"2883",84048405,31.39457611,-94.17000399,48405
"2884",84048407,30.57933681,-95.16260304,48407
"2885",84048409,28.00880118,-97.51763891,48409
"2886",84048411,31.1577796,-98.81758731,48411
"2887",84048413,30.89740592,-100.5384842,48413
"2888",84048415,32.74613808,-100.9162664,48415
"2889",84048417,32.73587756,-99.35401337,48417
"2890",84048419,31.79211404,-94.14550696,48419
"2891",84048421,36.27751473,-101.8933156,48421
"2892",84048423,32.37474036,-95.2717568,48423
"2893",84048425,32.22236802,-97.77403489,48425
"2894",84048427,26.56150059,-98.73892358,48427
"2895",84048429,32.73553157,-98.83631615,48429
"2896",84048431,31.82781912,-101.0500746,48431
"2897",84048433,33.17906744,-100.2538401,48433
"2898",84048435,30.49856623,-100.5382014,48435
"2899",84048437,34.53028891,-101.7349174,48437
"2900",84048439,32.77143818,-97.29101614,48439
"2901",84048441,32.30163422,-99.89007449,48441
"2902",84048443,30.22429013,-102.0766732,48443
"2903",84048445,33.17402785,-102.3354521,48445
"2904",84048447,33.17751417,-99.21226795,48447
"2905",84048449,33.21339719,-94.96797273,48449
"2906",84048451,31.40464436,-100.462443,48451
"2907",84048453,30.33432034,-97.7853562,48453
"2908",84048455,31.0879489,-95.1367187,48455
"2909",84048457,30.77031716,-94.37690895,48457
"2910",84048459,32.73706798,-94.93999853,48459
"2911",84048461,31.36868194,-102.0423217,48461
"2912",84048463,29.35739637,-99.76229172,48463
"2913",84048465,29.89149232,-101.1525205,48465
"2914",84048467,32.56483801,-95.83766469,48467
"2915",84048469,28.79780988,-96.96813006,48469
"2916",84048471,30.73872995,-95.57440968,48471
"2917",84048473,30.01058447,-95.99011759,48473
"2918",84048475,31.50999644,-103.0927909,48475
"2919",84048477,30.21498498,-96.40946246,48477
"2920",84048479,27.7610369,-99.33237355,48479
"2921",84048481,29.27765923,-96.22319248,48481
"2922",84048483,35.40114335,-100.2699514,48483
"2923",84048485,33.98842886,-98.7041034,48485
"2924",84048487,34.07945812,-99.24178437,48487
"2925",84048489,26.47411727,-97.61535848,48489
"2926",84048491,30.64655664,-97.6004854,48491
"2927",84048493,29.1732598,-98.08693082,48493
"2928",84048495,31.85008651,-103.0485163,48495
"2929",84048497,33.21570665,-97.65460265,48497
"2930",84048499,32.78722382,-95.38236368,48499
"2931",84048501,33.17320212,-102.8276433,48501
"2932",84048503,33.17659707,-98.68790885,48503
"2933",84048505,27.00156391,-99.16987152,48505
"2934",84048507,28.86617238,-99.76050829,48507
"2935",84049001,38.35657051,-113.2342232,49001
"2936",84049003,41.52106798,-113.0832816,49003
"2937",84049005,41.72330587,-111.7443667,49005
"2938",84049007,39.64834818,-110.5872512,49007
"2939",84049009,40.88798265,-109.5121093,49009
"2940",84049011,40.99001837,-112.1139997,49011
"2941",84049013,40.29772254,-110.425237,49013
"2942",84049015,38.99617072,-110.7013958,49015
"2943",84049017,37.85447192,-111.4418764,49017
"2944",84049019,38.98103848,-109.5704487,49019
"2945",84049021,37.8590362,-113.2897381,49021
"2946",84049023,39.70208397,-112.7809245,49023
"2947",84049025,37.28507306,-111.8861752,49025
"2948",84049027,39.0729209,-113.1020328,49027
"2949",84049029,41.08830262,-111.5727723,49029
"2950",84049031,38.33815254,-112.1249591,49031
"2951",84049033,41.63137678,-111.2445105,49033
"2952",84049035,40.66616532,-111.9216011,49035
"2953",84049037,37.62762978,-109.8033714,49037
"2954",84049039,39.37231946,-111.5758676,49039
"2955",84049041,38.74837146,-111.8050275,49041
"2956",84049043,40.86688146,-110.9535882,49043
"2957",84049045,40.44862644,-113.1295715,49045
"2958",84049047,40.12491499,-109.5174415,49047
"2959",84049049,40.1166722,-111.6657662,49049
"2960",84049051,40.33110236,-111.1691419,49051
"2961",84049053,37.28003525,-113.504698,49053
"2962",84049055,38.32335822,-110.9096801,49055
"2963",84049057,41.27116049,-111.9145117,49057
"2964",84050001,44.03217337,-73.14130877,50001
"2965",84050003,43.03519828,-73.09048868,50003
"2966",84050005,44.46548598,-72.10314651,50005
"2967",84050007,44.46322849,-73.08359212,50007
"2968",84050009,44.72736416,-71.73579864,50009
"2969",84050011,44.85627605,-72.91249563,50011
"2970",84050013,44.7975824,-73.29679772,50013
"2971",84050015,44.60353043,-72.64356694,50015
"2972",84050017,44.00470222,-72.37640104,50017
"2973",84050019,44.82964024,-72.24562697,50019
"2974",84050021,43.57723578,-73.03741676,50021
"2975",84050023,44.27343241,-72.61604978,50023
"2976",84050025,42.986982,-72.71268875,50025
"2977",84050027,43.58010937,-72.58595157,50027
"2978",84051001,37.76707161,-75.63234615,51001
"2979",84051003,38.02080697,-78.55481085,51003
"2980",84051005,37.78636074,-80.00222498,51005
"2981",84051007,37.34081025,-77.98584649,51007
"2982",84051009,37.60308293,-79.14548696,51009
"2983",84051011,37.37569884,-78.81340003,51011
"2984",84051013,38.8767675,-77.10139853,51013
"2985",84051015,38.16404586,-79.12461614,51015
"2986",84051017,38.05852573,-79.73912095,51017
"2987",84051019,37.3080028,-79.5281964,51019
"2988",84051021,37.13128068,-81.13599391,51021
"2989",84051023,37.55531756,-79.80982182,51023
"2990",84051025,36.76366949,-77.8593436,51025
"2991",84051027,37.26818323,-82.03749726,51027
